row-number,field,issue-type,value
1,end-date,date,YYYY-MM-DD
1,entry-date,date,YYYY-MM-DD
1,start-date,date,YYYY-MM-DD
1,entry-date,default,2021-02-11
2,entry-date,date,2020_09_21
2,entry-date,default,2021-02-11
3,entry-date,date,2020_09_21
3,entry-date,default,2021-02-11
4,entry-date,date,2020_09_21
4,entry-date,default,2021-02-11
5,entry-date,date,2020_09_21
5,entry-date,default,2021-02-11
6,entry-date,date,2020_09_21
6,entry-date,default,2021-02-11
7,entry-date,date,2020_09_21
7,entry-date,default,2021-02-11
8,entry-date,date,2020_09_21
8,entry-date,default,2021-02-11
9,entry-date,date,2020_09_21
9,entry-date,default,2021-02-11
10,entry-date,date,2020_09_21
10,entry-date,default,2021-02-11
11,entry-date,date,2020_09_21
11,entry-date,default,2021-02-11
12,entry-date,date,2020_09_21
12,entry-date,default,2021-02-11
13,entry-date,date,2020_09_21
13,entry-date,default,2021-02-11
14,entry-date,date,2020_09_21
14,entry-date,default,2021-02-11
15,entry-date,date,2020_09_21
15,entry-date,default,2021-02-11
